"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"204059_s_at",1.03681944340376,7.23400576177829,3.83298559868675,0.000425013977407523,0.0025054343410181
"204213_at",-1.01927571250531,6.36998984105574,-3.82990791132775,0.000428945047841744,0.00252343276189623
"201340_s_at",1.21184340584624,7.58146195371434,3.82671135939455,0.000433065172118958,0.00253945586714768
"216984_x_at",1.35138436828154,6.22664687895023,3.8248565052157,0.000435473469074306,0.00255290591330745
"207746_at",-1.09806791304295,4.71738793713115,-3.82280582310024,0.000438151101940968,0.00256604653111172
"216605_s_at",-1.12381181832535,5.44933119388944,-3.82182284622142,0.000439440241581367,0.00257150452290146
"221701_s_at",-1.26740013937214,7.81704267364758,-3.82136204391572,0.000440045829818314,0.00257287150918532
"216952_s_at",-1.00397148774267,7.5778220722876,-3.82107364334233,0.000440425257592426,0.00257380730938785
"209541_at",-1.96774318465388,10.1575371319588,-3.82094357858386,0.000440596477896484,0.0025741326352216
"207249_s_at",-1.28019494479448,5.38116482249077,-3.82043766200791,0.000441263090788581,0.0025770118010688
"212070_at",-1.1147097813753,8.58651477290645,-3.81735385982108,0.000445347556439715,0.00259372745485164
"216207_x_at",1.45784397385358,7.26807560229502,3.80521167470676,0.000461788031836036,0.00266716411335529
"218308_at",-1.03056357230847,6.88367350970722,-3.80324873168915,0.00046450036050248,0.00267727672209929
"209726_at",1.06964061772648,7.03987240135805,3.79832879669411,0.000471366405455854,0.00271263999337124
"209182_s_at",1.31315717415552,7.20274428795556,3.7979871770518,0.000471846779924394,0.00271400225054886
"204061_at",-1.34915819425092,7.16782389012629,-3.79654652122898,0.000473877793853916,0.00272287222431872
"202094_at",-1.29175155410141,5.72806750988548,-3.79266793928948,0.000479387841773979,0.00274886047649908
"212706_at",1.02725474358565,7.11838571565674,3.7923564350004,0.000479833051811319,0.0027507053255792
"204309_at",2.1382078815636,6.16520929781794,3.78895402029321,0.000484721962079849,0.00277444788007523
"209774_x_at",1.77398244879029,6.71506974119567,3.78540116449696,0.000489878403575306,0.00279677631892545
"201858_s_at",1.03389027420926,9.16452964327226,3.78384350677409,0.000492155787735175,0.00280690078939491
"202609_at",1.00156927973434,9.36390176185891,3.78345452030223,0.000492726102329241,0.00280872921499128
"216401_x_at",1.63615943080315,6.55768482307074,3.77908297782752,0.000499179532551734,0.00283939004658078
"220287_at",-1.24203108571674,6.9051058769368,-3.77282462915565,0.000508560642317683,0.00288715734681729
"210095_s_at",1.39249124869184,10.9270737959602,3.77037224204761,0.000512282956512398,0.00290311051188672
"201787_at",-1.14696947735927,9.8066453598688,-3.76977782557815,0.000513189135708414,0.00290528954921889
"219935_at",1.67272424576475,8.03106913851455,3.76755411528636,0.000516592898050719,0.00292084771316646
"203836_s_at",1.4898272245273,7.97893266271776,3.76677603777929,0.000517789017472903,0.00292686778539555
